TeamID,PlayerID,Leg,Period,X1 Pixels,Y1 Pixels,X2,Y2,X1 Metres,Y1 Metres,Quality,Type,Column,Line,Distance,MatchTime,OwnScoreBefore,OwnScoreAfter,OppScore,Year
TMJE2AB2RV,PLPK0QTL3Q,3,11,324,465,209,605,54.0,77.5,1,1,11,5,29,61:08:44,32,34,15,2000
TMJE2AB2RV,PLPK0QTL3Q,3,14,354,377,164,640,59.0,62.8,2,2,12,8,44,76:28:64,34,34,20,2000
TMJE2AB2RV,PLPK0QTL3Q,3,15,220,565,208,642,36.7,94.2,1,1,8,2,6,81:19:72,39,41,20,2000
TMJE2AB2RV,PLPK0QTL3Q,3,2,292,475,178,604,48.7,79.2,2,2,10,5,25,7:13:40,0,0,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,3,210,525,210,612,35.0,87.5,1,1,7,3,13,12:49:44,5,7,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,14,210,558,209,620,35.0,93.0,1,1,7,2,7,71:31:72,12,14,40,2000
TMJE2AB2RV,PLPK0QTL3Q,3,1,227,509,218,531,37.8,84.8,2,1,8,4,15,3:14:40,5,5,0,2000
TMJE2AB2RV,PLPK0QTL3Q,3,2,211,529,206,634,35.2,88.2,1,1,8,3,12,0.328657407,10,12,0,2000
TMJE2AB2RV,PLPK0QTL3Q,3,6,349,430,185,594,58.2,71.7,2,2,12,6,37,27:52:84,12,12,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,6,206,402,209,596,34.3,67.0,1,2,7,7,33,30:02:44,12,15,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,9,391,469,156,608,65.2,78.2,2,1,14,5,37,42:25:92,20,20,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,9,132,497,211,599,22.0,82.8,1,2,5,4,22,44:41:84,20,23,10,2000
TMJE2AB2RV,PLI9G5DZX5,1,13,282,482,213,610,47.0,80.3,1,1,10,4,23,66:28:20,28,30,17,2000
TMJE2AB2RV,PLPK0QTL3Q,3,2,257,510,144,642,42.8,85.0,2,1,9,3,17,9:55:48,0,0,5,2000
TMJE2AB2RV,PLI9G5DZX5,1,5,35,462,192,624,5.8,77.0,2,1,2,5,37,23:38:52,5,5,5,2000
TMJE2AB2RV,PLRTEO2T8F,3,6,220,459,208,606,36.7,76.5,1,2,8,5,24,27:39:16,5,8,5,2000
TMJE2AB2RV,PLRTEO2T8F,3,6,331,406,221,600,55.2,67.7,2,2,12,7,38,30:30:12,8,8,5,2000
TMJE2AB2RV,PLRTEO2T8F,3,9,325,467,202,616,54.2,77.8,1,1,11,5,29,45:33:08,13,15,12,2000
TMJE2AB2RV,PLPK0QTL3Q,3,3,291,492,182,603,48.5,82.0,2,1,10,4,23,0.6175,5,5,0,2000
TMJE2AB2RV,PLPK0QTL3Q,3,11,13,466,247,606,2.2,77.7,2,1,1,5,40,63:32:08,10,10,36,2000
TMJE2AB2RV,PLPK0QTL3Q,3,2,183,423,210,599,30.5,70.5,1,2,7,6,30,9:43:24,0,3,3,2000
TMJE2AB2RV,PLPK0QTL3Q,3,3,307,457,208,617,51.2,76.2,1,2,11,5,29,15:33:52,3,6,3,2000
TMJE2AB2RV,PLPK0QTL3Q,3,7,292,338,206,604,48.7,56.3,1,2,10,9,46,37:15:12,6,9,13,2000
TMJE2AB2RV,PLPK0QTL3Q,3,11,90,492,188,617,15.0,82.0,2,2,3,4,27,58:14:12,9,9,16,2000
TMJE2AB2RV,PLPK0QTL3Q,3,13,149,498,231,642,24.8,83.0,1,2,5,4,20,66:20:08,9,12,19,2000
TMJE2AB2RV,PLPK0QTL3Q,3,2,287,501,213,608,47.8,83.5,1,2,10,4,21,8:27:12,0,3,0,2000
TMJE2AB2RV,PLPK0QTL3Q,3,5,236,519,202,634,39.3,86.5,1,1,8,3,14,0.913287037,8,10,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,5,386,467,168,596,64.3,77.8,2,1,13,5,37,25:16:24,15,15,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,6,196,537,209,609,32.7,89.5,1,1,7,3,11,31:03:28,20,22,7,2000
TMJE2AB2RV,PLPK0QTL3Q,3,8,33,468,251,621,5.5,78.0,2,1,2,5,37,41:50:40,27,27,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,2,233,502,206,599,38.8,83.7,1,2,8,4,17,5:07:44,0,3,0,2000
TMJE2AB2RV,PLPK0QTL3Q,3,4,222,519,210,598,37.0,86.5,1,2,8,3,14,20:07:52,3,6,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,5,296,501,208,606,49.3,83.5,1,1,10,4,22,26:23:12,11,13,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,6,170,539,211,600,28.3,89.8,1,1,6,3,12,32:15:60,18,20,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,10,3,460,195,640,0.5,76.7,2,1,1,5,42,52:14:72,25,25,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,11,80,492,213,602,13.3,82.0,1,1,3,4,28,58:46:04,30,32,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,11,214,556,211,601,35.7,92.7,1,1,8,2,7,60:33:16,37,39,10,2000
TMJE2AB2RV,PL1SWJCKJL,3,14,269,521,205,601,44.8,86.8,1,1,9,3,16,75:18:64,44,46,10,2000
TMJE2AB2RV,PLPK0QTL3Q,3,9,246,525,204,631,41.0,87.5,1,2,9,3,14,45:30:12,0,3,14,2000
TMJE2AB2RV,PLPK0QTL3Q,3,10,219,557,208,636,36.5,92.8,1,1,8,2,7,51:06:80,8,10,14,2000
TMJE2AB2RV,PLPK0QTL3Q,3,15,187,545,214,599,31.2,90.8,1,1,7,2,10,78:57:24,15,17,28,2000
TMJE2AB2RV,PL45BG34IQ,3,16,370,472,184,600,61.7,78.7,2,1,13,5,34,85:00:24,22,22,28,2000
TMJ36TCFKJ,PL6SM5RRVS,3,3,13,458,220,609,2.2,76.3,1,1,1,5,40,17:35:52,5,7,3,2000
TMJ36TCFKJ,PL6SM5RRVS,3,5,394,465,188,607,65.7,77.5,2,1,14,5,38,25:20:64,12,12,3,2000
TMJ36TCFKJ,PL6SM5RRVS,3,8,16,454,199,601,2.7,75.7,2,1,1,5,40,37:46:04,17,17,3,2000
TMJ36TCFKJ,PL6SM5RRVS,3,10,102,456,211,607,17.0,76.0,1,1,4,5,30,46:58:28,22,24,3,2000
TMJ36TCFKJ,PL6SM5RRVS,3,11,208,497,211,604,34.7,82.8,1,1,7,4,17,53:04:32,29,31,3,2000
TMJ36TCFKJ,PL6SM5RRVS,3,11,200,478,205,610,33.3,79.7,1,1,7,5,20,57:08:72,31,33,3,2000
TMJ36TCFKJ,PL6SM5RRVS,3,13,416,457,192,536,69.3,76.2,2,1,14,5,42,66:18:80,38,38,10,2000
TMJ36TCFKJ,PL6SM5RRVS,3,13,36,447,272,610,6.0,74.5,2,1,2,6,39,69:09:28,43,43,10,2000
TMJ36TCFKJ,PL6SM5RRVS,3,15,360,489,224,628,60.0,81.5,2,1,12,4,31,78:49:20,48,48,15,2000
TMJ36TCFKJ,PL6SM5RRVS,3,16,72,483,200,596,12.0,80.5,2,1,3,4,30,83:41:40,53,53,15,2000
TMJ36TCFKJ,PL6SM5RRVS,3,1,158,495,212,599,26.3,82.5,1,2,6,4,20,0.136527778,0,3,0,2000
TMJ36TCFKJ,PL6SM5RRVS,3,9,147,404,190,643,24.5,67.3,2,2,5,7,34,47:55:48,3,3,16,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,2,38,456,193,599,6.3,76.0,2,1,2,5,37,0.312037037,5,5,5,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,2,158,494,211,607,26.3,82.3,1,2,6,4,20,14:46:20,5,8,8,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,3,146,481,210,610,24.3,80.2,1,1,5,4,23,17:52:44,13,15,8,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,4,227,341,176,643,37.8,56.8,2,2,8,9,43,25:20:48,15,15,8,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,5,93,328,193,606,15.5,54.7,2,2,4,10,49,27:57:72,15,15,8,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,6,98,411,205,601,16.3,68.5,1,2,4,7,37,34:33:80,15,18,8,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,2,413,451,168,613,68.8,75.2,2,1,14,5,42,0.206296296,5,5,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,7,153,471,214,605,25.5,78.5,1,1,6,5,24,34:37:16,10,12,8,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,10,203,409,211,624,33.8,68.2,1,2,7,7,32,49:08:92,12,15,15,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,12,361,443,221,602,60.2,73.8,2,2,13,6,36,60:03:16,15,15,15,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,12,221,555,210,620,36.8,92.5,1,2,8,2,8,61:16:84,15,18,15,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,13,204,562,209,626,34.0,93.7,1,2,7,2,6,66:50:52,18,21,15,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,2,335,472,212,599,55.8,78.7,1,2,12,5,30,7:16:44,0,3,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,4,192,505,212,610,32.0,84.2,1,2,7,4,16,25:22:68,3,6,12,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,7,72,488,281,641,12.0,81.3,2,2,3,4,30,38:44:72,6,6,12,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,7,406,443,240,633,67.7,73.8,2,1,14,6,42,42:31:96,11,11,12,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,1,271,475,143,639,45.2,79.2,2,2,10,5,23,2:38:04,0,0,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,1,77,449,177,640,12.8,74.8,2,2,3,6,34,0.24,0,0,0,2000
TMJ36TCFKJ,PLSPOFV177,3,2,119,470,214,598,19.8,78.3,1,1,4,5,26,0.441342593,5,7,0,2000
TMJ36TCFKJ,PLSPOFV177,3,5,290,442,172,601,48.3,73.7,2,2,10,6,30,23:19:08,7,7,0,2000
TMJ36TCFKJ,PLSPOFV177,3,11,164,479,234,612,27.3,79.8,2,2,6,5,22,54:50:28,7,7,0,2000
TMJ36TCFKJ,PLSPOFV177,3,12,364,462,174,603,60.7,77.0,2,1,13,5,34,63:49:36,12,12,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,13,209,561,211,601,34.8,93.5,1,1,7,2,7,66:26:56,17,19,0,2000
TMJ36TCFKJ,PLSPOFV177,3,16,20,445,248,602,3.3,74.2,2,1,1,6,41,82:36:72,24,24,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,1,385,400,186,566,64.2,66.7,2,2,13,7,44,0.1875,0,0,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,8,417,454,204,600,69.5,75.7,1,1,14,5,42,36:35:80,5,7,3,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,9,224,453,209,600,37.3,75.5,1,2,8,5,25,41:39:52,7,10,6,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,10,7,458,198,599,1.2,76.3,2,1,1,5,41,49:29:24,15,15,13,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,11,95,401,206,617,15.8,66.8,1,2,4,7,38,57:46:24,15,18,20,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,13,144,432,190,638,24.0,72.0,2,2,5,6,30,65:46:08,18,18,25,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,5,51,377,212,628,8.5,62.8,2,2,2,8,46,25:50:52,0,0,0,2000
TMJ36TCFKJ,PLEI3ZRRHF,3,8,115,515,211,606,19.2,85.8,1,2,4,3,21,38:17:60,0,3,0,2000
TMJ36TCFKJ,PLSPOFV177,3,3,208,563,212,635,34.7,93.8,1,1,7,2,6,14:00:36,5,7,0,2000
TMJ36TCFKJ,PLSPOFV177,3,5,155,481,218,624,25.8,80.2,1,2,6,4,22,21:43:28,7,10,0,2000
TMJ36TCFKJ,PLSPOFV177,3,6,22,457,220,599,3.7,76.2,2,1,1,5,39,32:12:52,15,15,0,2000
TMJ36TCFKJ,PLSPOFV177,3,9,311,470,209,599,51.8,78.3,1,1,11,5,27,45:50:68,20,22,7,2000
TMJ36TCFKJ,PLSPOFV177,3,9,77,386,198,598,12.8,64.3,2,2,3,8,42,49:47:96,22,22,7,2000
TMJ36TCFKJ,PLSPOFV177,3,9,228,400,189,599,38.0,66.7,2,2,8,7,33,52:20:44,22,22,7,2000
TMJ36TCFKJ,PLSPOFV177,3,12,11,468,219,-42,1.8,78.0,2,1,1,5,40,63:23:44,27,27,7,2000
TMJ36TCFKJ,PLSPOFV177,3,12,213,513,206,605,35.5,85.5,1,1,8,3,15,65:26:08,32,34,7,2000
TMJ36TCFKJ,PLLMH1T939,3,13,51,556,56,567,8.5,92.7,2,2,2,2,27,70:38:48,34,39,7,2000
TMJ36TCFKJ,PLSPOFV177,3,13,209,536,211,614,34.8,89.3,1,1,7,3,11,71:35:48,39,41,7,2000
TMKJXJQ5NV,PLEAXYLNFX,3,1,162,409,145,644,27.0,68.2,2,2,6,7,33,2:16:24,0,0,0,2000
TMKJXJQ5NV,PLEAXYLNFX,3,2,335,457,212,601,55.8,76.2,1,1,12,5,32,0.293194444,5,7,0,2000
TMKJXJQ5NV,PLEAXYLNFX,3,3,187,378,138,643,31.2,63.0,2,2,7,8,37,12:22:36,7,7,0,2000
TMKJXJQ5NV,PLEAXYLNFX,3,3,211,534,209,611,35.2,89.0,1,1,8,3,11,0.66837963,12,14,0,2000
TMKJXJQ5NV,PLEAXYLNFX,3,11,326,245,414,314,54.3,40.8,2,2,11,12,62,60:31:80,14,14,17,2000
TMKJXJQ5NV,PLEAXYLNFX,3,2,306,472,152,627,51.0,78.7,2,2,11,5,27,7:44:04,0,0,0,2000
TMKJXJQ5NV,PLEAXYLNFX,3,5,213,313,188,595,35.5,52.2,2,2,8,10,48,23:22:44,0,0,7,2000
TMKJXJQ5NV,PLEAXYLNFX,3,13,205,501,216,639,34.2,83.5,1,2,7,4,17,68:24:16,0,3,10,2000
TMKJXJQ5NV,PLEAXYLNFX,3,15,254,473,212,600,42.3,78.8,1,2,9,5,22,78:32:88,3,6,10,2000
TMKJXJQ5NV,PLEAXYLNFX,3,1,34,462,228,594,5.7,77.0,2,1,2,5,37,2:03:12,5,5,0,2000
TMKJXJQ5NV,PLEAXYLNFX,3,2,81,424,213,599,13.5,70.7,1,2,3,6,36,9:59:08,5,8,5,2000
TMKJXJQ5NV,PLEAXYLNFX,3,4,319,376,162,644,53.2,62.7,2,2,11,8,42,23:20:04,8,8,15,2000
TMKJXJQ5NV,PLEAXYLNFX,3,9,239,399,208,600,39.8,66.5,1,2,8,7,34,46:03:24,8,11,18,2000
TMKJXJQ5NV,PLP9W4J66C,1,12,188,339,210,619,31.3,56.5,1,2,7,9,44,64:22:40,11,14,18,2000
TMKJXJQ5NV,PLP9W4J66C,1,13,333,345,206,642,55.5,57.5,2,2,12,9,47,70:19:04,14,14,18,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,1,375,421,208,600,62.5,70.2,1,2,13,6,41,0.101666667,0,3,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,3,150,479,183,643,25.0,79.8,2,2,5,5,23,0.500185185,3,3,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,6,211,525,209,617,35.2,87.5,1,2,8,3,13,28:58:76,3,6,10,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,9,332,377,155,624,55.3,62.8,2,2,12,8,42,46:03:52,6,6,10,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,11,27,451,242,599,4.5,75.2,2,1,1,5,39,55:23:48,11,11,10,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,12,296,315,172,623,49.3,52.5,2,2,10,10,50,63:23:92,11,11,13,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,13,180,539,211,599,30.0,89.8,1,2,6,3,11,67:51:56,11,14,13,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,15,180,541,212,608,30.0,90.2,1,2,6,2,11,76:02:00,14,17,13,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,16,44,459,252,634,7.3,76.5,2,1,2,5,36,87:05:64,22,22,13,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,3,109,413,222,632,18.2,68.8,1,2,4,7,35,0.693194444,0,3,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,4,330,437,216,640,55.0,72.8,2,2,11,6,34,20:12:16,3,3,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,4,392,445,221,642,65.3,74.2,2,1,14,6,40,0.977777778,8,8,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,5,96,333,211,601,16.0,55.5,1,2,4,9,48,30:41:48,8,11,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,6,346,464,235,618,57.7,77.3,2,1,12,5,32,36:30:40,16,16,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,7,111,448,209,601,18.5,74.7,1,2,4,6,30,41:00:12,21,24,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,9,335,451,209,599,55.8,75.2,1,1,12,5,32,54:59:00,29,31,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,10,4,449,244,598,0.7,74.8,2,1,1,6,43,61:04:76,36,36,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,15,76,450,212,602,12.7,75.0,1,1,3,5,34,87:49:80,41,43,10,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,1,7,430,191,601,1.2,71.7,2,1,1,6,44,6:19:56,5,5,3,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,2,234,339,175,623,39.0,56.5,2,2,8,9,44,9:11:16,5,5,3,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,2,31,418,190,632,5.2,69.7,2,2,2,7,43,0.533657407,5,5,3,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,4,340,461,192,600,56.7,76.8,2,1,12,5,32,0.74537037,10,10,3,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,7,340,322,232,606,56.7,53.7,2,2,12,10,51,32:53:28,10,10,6,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,9,175,379,210,607,29.2,63.2,1,2,6,8,37,48:55:28,10,13,9,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,10,340,438,209,603,56.7,73.0,1,2,12,6,35,50:41:24,13,16,9,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,16,328,451,154,638,54.7,75.2,2,2,11,5,32,88:03:52,16,16,18,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,1,174,452,214,603,29.0,75.3,1,2,6,5,25,4:42:08,0,3,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,3,100,405,230,599,16.7,67.5,2,2,4,7,37,0.604583333,3,3,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,4,318,493,208,598,53.0,82.2,1,2,11,4,25,17:10:36,3,6,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,5,96,438,208,600,16.0,73.0,1,2,4,6,33,24:15:32,6,9,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,5,108,495,213,602,18.0,82.5,1,1,4,4,24,30:04:32,14,16,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,6,60,454,209,607,10.0,75.7,1,1,2,5,35,34:18:16,21,23,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,7,37,460,186,607,6.2,76.7,2,1,2,5,37,38:02:44,28,28,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,10,211,547,210,600,35.2,91.2,1,1,8,2,9,50:46:68,33,35,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,11,310,471,195,633,51.7,78.5,1,1,11,5,27,56:10:92,40,42,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,12,49,451,299,643,8.2,75.2,2,1,2,5,37,63:33:00,47,47,0,2000
TMKJXJQ5NV,PLE088O98B,3,16,210,530,211,601,35.0,88.3,1,1,7,3,12,84:19:68,52,54,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,3,191,425,184,599,31.8,70.8,2,2,7,6,29,9:44:52,3,3,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,3,250,550,211,601,41.7,91.7,1,1,9,2,11,13:51:32,8,10,5,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,6,371,455,174,611,61.8,75.8,2,1,13,5,36,30:21:72,15,15,11,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,6,374,383,211,599,62.3,63.8,1,2,13,8,45,33:28:16,15,18,11,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,9,4,444,183,598,0.7,74.0,2,1,1,6,43,48:32:12,23,23,14,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,12,286,344,213,599,47.7,57.3,1,2,10,9,45,61:02:60,23,26,14,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,1,137,332,184,625,22.8,55.3,2,2,5,9,46,5:34:20,3,3,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,2,189,520,208,607,31.5,86.7,1,2,7,3,14,0.364953704,3,6,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,3,172,498,208,603,28.7,83.0,1,2,6,4,18,12:43:48,6,9,0,2000
TMKJXJQ5NV,PL2Z0LJCH2,3,7,185,463,199,599,30.8,77.2,2,2,7,5,23,32:35:88,9,9,10,2000
TMPKIANOUO,PLBZUG0IT2,3,2,249,352,213,644,41.5,58.7,2,2,9,9,42,7:00:56,0,0,3,2000
TMPKIANOUO,PLBZUG0IT2,3,4,305,337,171,609,50.8,56.2,2,2,11,9,47,0.641111111,0,0,10,2000
TMPKIANOUO,PLBZUG0IT2,3,5,269,426,212,599,44.8,71.0,1,2,9,6,31,22:09:12,0,3,10,2000
TMPKIANOUO,PLBZUG0IT2,3,7,242,454,208,624,40.3,75.7,1,2,9,5,25,31:58:40,3,6,10,2000
TMPKIANOUO,PLBZUG0IT2,3,8,252,451,210,610,42.0,75.2,1,2,9,5,26,41:18:44,6,9,10,2000
TMPKIANOUO,PLBZUG0IT2,3,9,216,412,209,598,36.0,68.7,1,2,8,7,31,45:19:68,9,12,10,2000
TMPKIANOUO,PLBZUG0IT2,3,10,197,445,208,601,32.8,74.2,1,2,7,6,26,55:33:24,12,15,20,2000
TMPKIANOUO,PL0S0R2SDS,3,13,292,467,169,599,48.7,77.8,2,1,10,5,26,73:46:00,20,20,34,2000
TMPKIANOUO,PL0S0R2SDS,3,16,398,459,226,612,66.3,76.5,2,1,14,5,39,87:19:84,25,25,41,2000
TMPKIANOUO,PLBZUG0IT2,3,1,217,460,208,601,36.2,76.7,1,2,8,5,23,0.114166667,0,3,0,2000
TMPKIANOUO,PLBZUG0IT2,3,5,205,466,213,598,34.2,77.7,1,2,7,5,22,24:56:60,3,6,6,2000
TMPKIANOUO,PLBZUG0IT2,3,7,328,464,71,618,54.7,77.3,2,1,11,5,30,36:13:12,11,11,20,2000
TMPKIANOUO,PLBZUG0IT2,3,10,152,372,191,643,25.3,62.0,2,2,6,8,39,50:10:48,11,11,27,2000
TMPKIANOUO,PLBZUG0IT2,3,10,340,455,207,612,56.7,75.8,1,2,12,5,32,52:35:64,11,14,27,2000
TMPKIANOUO,PL0S0R2SDS,3,11,106,314,244,626,17.7,52.3,2,2,4,10,51,60:44:40,14,14,27,2000
TMPKIANOUO,PL0S0R2SDS,3,12,145,468,208,601,24.2,78.0,1,1,5,5,25,63:30:32,19,21,27,2000
TMPKIANOUO,PL0S0R2SDS,3,14,120,429,218,616,20.0,71.5,1,2,4,6,32,74:01:48,21,24,27,2000
TMPKIANOUO,PL0S0R2SDS,3,15,130,331,196,640,21.7,55.2,2,2,5,9,47,79:41:96,24,24,27,2000
TMPKIANOUO,PLBZUG0IT2,3,1,206,263,184,608,34.3,43.8,2,2,7,12,56,1:41:04,0,0,0,2000
TMPKIANOUO,PLBZUG0IT2,3,1,329,469,210,614,54.8,78.2,1,2,11,5,29,0.175231481,0,3,0,2000
TMPKIANOUO,PLBZUG0IT2,3,5,213,507,210,622,35.5,84.5,1,2,8,4,16,27:29:88,3,6,10,2000
TMPKIANOUO,PLBZUG0IT2,3,7,319,358,210,602,53.2,59.7,1,2,11,9,44,39:19:56,6,9,10,2000
TMPKIANOUO,PLBZUG0IT2,3,9,77,460,216,611,12.8,76.7,1,1,3,5,32,47:49:00,14,16,10,2000
TMPKIANOUO,PLBZUG0IT2,3,1,314,461,202,598,52.3,76.8,1,2,11,5,29,2:36:36,0,3,0,2000
TMPKIANOUO,PLBZUG0IT2,3,4,108,450,210,604,18.0,75.0,1,2,4,5,30,14:53:32,3,6,0,2000
TMPKIANOUO,PLBZUG0IT2,3,7,206,479,210,612,34.3,79.8,1,2,7,5,20,30:48:92,6,9,10,2000
TMPKIANOUO,PLBZUG0IT2,3,8,89,454,209,616,14.8,75.7,1,1,3,5,32,39:25:04,14,16,17,2000
TMPKIANOUO,PLBZUG0IT2,3,9,242,259,200,585,40.3,43.2,2,2,9,12,57,41:31:96,16,16,17,2000
TMPKIANOUO,PLBZUG0IT2,3,10,134,430,209,605,22.3,71.7,1,2,5,6,31,47:21:24,16,19,17,2000
TMPKIANOUO,PLBZUG0IT2,3,11,210,550,213,610,35.0,91.7,1,1,7,2,8,55:06:56,24,26,25,2000
TMPKIANOUO,PLBZUG0IT2,3,12,90,461,215,601,15.0,76.8,1,2,3,5,31,61:09:84,26,29,25,2000
TMPKIANOUO,PLBZUG0IT2,3,13,178,322,186,600,29.7,53.7,2,2,6,10,47,67:04:04,29,29,30,2000
TMPKIANOUO,PLBZUG0IT2,3,14,149,363,180,601,24.8,60.5,2,2,5,8,41,70:31:52,29,29,30,2000
TMPKIANOUO,PLBZUG0IT2,3,16,96,519,224,616,16.0,86.5,1,1,4,3,23,81:36:24,34,36,44,2000
TMPKIANOUO,PLBZUG0IT2,3,1,383,455,209,599,63.8,75.8,1,2,13,5,38,4:09:12,0,3,0,2000
TMPKIANOUO,PLBZUG0IT2,3,2,56,437,210,597,9.3,72.8,1,2,2,6,37,7:53:20,3,6,3,2000
TMPKIANOUO,PLBZUG0IT2,3,4,322,437,204,620,53.7,72.8,1,2,11,6,33,20:10:16,6,9,3,2000
TMPKIANOUO,PLBZUG0IT2,3,6,95,479,216,599,15.8,79.8,1,2,4,5,28,30:58:68,9,12,10,2000
TMPKIANOUO,PLBZUG0IT2,3,8,120,474,241,604,20.0,79.0,2,1,4,5,26,41:54:88,17,17,17,2000
TMPKIANOUO,PLBZUG0IT2,3,12,329,446,203,623,54.8,74.3,1,2,11,6,32,62:14:36,17,20,17,2000
TMPKIANOUO,PLBZUG0IT2,3,14,329,441,210,600,54.8,73.5,1,2,11,6,33,74:50:48,20,23,24,2000
TMPKIANOUO,PLBZUG0IT2,3,16,242,461,208,602,40.3,76.8,1,2,9,5,24,83:04:12,23,26,24,2000
TMPKIANOUO,PLBZUG0IT2,3,1,198,358,207,600,33.0,59.7,1,2,7,9,40,0.146527778,0,3,0,2000
TMPKIANOUO,PLBZUG0IT2,3,6,335,443,152,600,55.8,73.8,2,1,12,6,33,31:47:56,8,8,23,2000
TMPKIANOUO,PLBZUG0IT2,3,5,50,395,296,610,8.3,65.8,2,2,2,7,43,26:14:00,0,0,9,2000
TMPKIANOUO,PL0S0R2SDS,3,14,62,465,186,600,10.3,77.5,2,1,3,5,33,73:16:32,5,5,47,2000
TMPKIANOUO,PLBZUG0IT2,3,1,274,384,222,598,45.7,64.0,2,2,10,8,38,2:22:52,0,0,0,2000
